,요양개시년월,주소(시도),주소(시군구),연령군,진료에피소드 건수,초미세먼지,미세먼지,일산화탄소,오존,이산화질소,아황산가스
1387,201010,서울특별시,구로구,1,436,25,44,0.6,0.013,0.039,0.003
1388,201010,서울특별시,구로구,2,127,25,44,0.6,0.013,0.039,0.003
1389,201010,서울특별시,구로구,3,595,25,44,0.6,0.013,0.039,0.003
1390,201010,서울특별시,구로구,4,430,25,44,0.6,0.013,0.039,0.003
1391,201010,서울특별시,구로구,5,316,25,44,0.6,0.013,0.039,0.003
1392,201010,서울특별시,금천구,0,914,29,42,0.5,0.013,0.039,0.006
1393,201010,서울특별시,금천구,1,548,29,42,0.5,0.013,0.039,0.006
1394,201010,서울특별시,금천구,2,98,29,42,0.5,0.013,0.039,0.006
1395,201010,서울특별시,금천구,3,517,29,42,0.5,0.013,0.039,0.006
1396,201010,서울특별시,금천구,4,415,29,42,0.5,0.013,0.039,0.006
1397,201010,서울특별시,금천구,5,386,29,42,0.5,0.013,0.039,0.006
1398,201010,서울특별시,노원구,0,868,18,32,0.5,0.016,0.031,0.005
1399,201010,서울특별시,노원구,1,590,18,32,0.5,0.016,0.031,0.005
1400,201010,서울특별시,노원구,2,160,18,32,0.5,0.016,0.031,0.005
1401,201010,서울특별시,노원구,3,677,18,32,0.5,0.016,0.031,0.005
1402,201010,서울특별시,노원구,4,550,18,32,0.5,0.016,0.031,0.005
1403,201010,서울특별시,노원구,5,424,18,32,0.5,0.016,0.031,0.005
1404,201010,서울특별시,도봉구,0,671,21,38,0.6,0.019,0.024,0.004
1405,201010,서울특별시,도봉구,1,631,21,38,0.6,0.019,0.024,0.004
1406,201010,서울특별시,도봉구,2,223,21,38,0.6,0.019,0.024,0.004
1407,201010,서울특별시,도봉구,3,842,21,38,0.6,0.019,0.024,0.004
1408,201010,서울특별시,도봉구,4,681,21,38,0.6,0.019,0.024,0.004
1409,201010,서울특별시,도봉구,5,524,21,38,0.6,0.019,0.024,0.004
1410,201010,서울특별시,동대문구,0,530,25,44,0.5,0.01,0.038,0.005
1411,201010,서울특별시,동대문구,1,385,25,44,0.5,0.01,0.038,0.005
1412,201010,서울특별시,동대문구,2,104,25,44,0.5,0.01,0.038,0.005
1413,201010,서울특별시,동대문구,3,663,25,44,0.5,0.01,0.038,0.005
1414,201010,서울특별시,동대문구,4,466,25,44,0.5,0.01,0.038,0.005
1415,201010,서울특별시,동대문구,5,379,25,44,0.5,0.01,0.038,0.005
1416,201010,서울특별시,동작구,0,781,30,40,0.5,0.014,0.039,0.005
1417,201010,서울특별시,동작구,1,565,30,40,0.5,0.014,0.039,0.005
1418,201010,서울특별시,동작구,2,137,30,40,0.5,0.014,0.039,0.005
1419,201010,서울특별시,동작구,3,622,30,40,0.5,0.014,0.039,0.005
1420,201010,서울특별시,동작구,4,455,30,40,0.5,0.014,0.039,0.005
1421,201010,서울특별시,동작구,5,282,30,40,0.5,0.014,0.039,0.005
1422,201010,서울특별시,마포구,0,935,28,43,0.6,0.011,0.036,0.003
1423,201010,서울특별시,마포구,1,496,28,43,0.6,0.011,0.036,0.003
1424,201010,서울특별시,마포구,2,120,28,43,0.6,0.011,0.036,0.003
1425,201010,서울특별시,마포구,3,753,28,43,0.6,0.011,0.036,0.003
1426,201010,서울특별시,마포구,4,608,28,43,0.6,0.011,0.036,0.003
1427,201010,서울특별시,마포구,5,452,28,43,0.6,0.011,0.036,0.003
1428,201010,서울특별시,서대문구,0,1343,21,45,0.5,0.016,0.041,0.003
1429,201010,서울특별시,서대문구,1,895,21,45,0.5,0.016,0.041,0.003
1430,201010,서울특별시,서대문구,2,188,21,45,0.5,0.016,0.041,0.003
1431,201010,서울특별시,서대문구,3,772,21,45,0.5,0.016,0.041,0.003
1432,201010,서울특별시,서대문구,4,570,21,45,0.5,0.016,0.041,0.003
1433,201010,서울특별시,서대문구,5,437,21,45,0.5,0.016,0.041,0.003
1434,201010,서울특별시,서초구,0,778,24,42,0.6,0.012,0.037,0.004
1435,201010,서울특별시,서초구,1,595,24,42,0.6,0.012,0.037,0.004
1436,201010,서울특별시,서초구,2,221,24,42,0.6,0.012,0.037,0.004
1437,201010,서울특별시,서초구,3,847,24,42,0.6,0.012,0.037,0.004
1438,201010,서울특별시,서초구,4,677,24,42,0.6,0.012,0.037,0.004
1439,201010,서울특별시,서초구,5,431,24,42,0.6,0.012,0.037,0.004
1440,201010,서울특별시,성동구,0,737,22,39,0.3,0.01,0.039,0.004
1441,201010,서울특별시,성동구,1,480,22,39,0.3,0.01,0.039,0.004
1442,201010,서울특별시,성동구,2,105,22,39,0.3,0.01,0.039,0.004
1443,201010,서울특별시,성동구,3,593,22,39,0.3,0.01,0.039,0.004
1444,201010,서울특별시,성동구,4,457,22,39,0.3,0.01,0.039,0.004
1445,201010,서울특별시,성동구,5,364,22,39,0.3,0.01,0.039,0.004
1446,201010,서울특별시,성북구,0,1571,21,36,0.7,0.015,0.038,0.004
1447,201010,서울특별시,성북구,1,1183,21,36,0.7,0.015,0.038,0.004
1448,201010,서울특별시,성북구,2,193,21,36,0.7,0.015,0.038,0.004
1449,201010,서울특별시,성북구,3,648,21,36,0.7,0.015,0.038,0.004
1450,201010,서울특별시,성북구,4,517,21,36,0.7,0.015,0.038,0.004
1451,201010,서울특별시,성북구,5,389,21,36,0.7,0.015,0.038,0.004
1452,201010,서울특별시,송파구,0,111,24,42,0.6,0.015,0.028,0.004
1453,201010,서울특별시,송파구,1,65,24,42,0.6,0.015,0.028,0.004
1454,201010,서울특별시,송파구,2,25,24,42,0.6,0.015,0.028,0.004
1455,201010,서울특별시,송파구,3,184,24,42,0.6,0.015,0.028,0.004
1456,201010,서울특별시,송파구,4,119,24,42,0.6,0.015,0.028,0.004
1457,201010,서울특별시,송파구,5,142,24,42,0.6,0.015,0.028,0.004
1458,201010,서울특별시,양천구,0,543,28,44,0.5,0.015,0.038,0.005
1459,201010,서울특별시,양천구,1,346,28,44,0.5,0.015,0.038,0.005
1460,201010,서울특별시,양천구,2,84,28,44,0.5,0.015,0.038,0.005
1461,201010,서울특별시,양천구,3,451,28,44,0.5,0.015,0.038,0.005
1462,201010,서울특별시,양천구,4,452,28,44,0.5,0.015,0.038,0.005
1463,201010,서울특별시,양천구,5,286,28,44,0.5,0.015,0.038,0.005
1464,201010,서울특별시,영등포구,0,624,25,44,0.6,0.014,0.04,0.005
1465,201010,서울특별시,영등포구,1,494,25,44,0.6,0.014,0.04,0.005
1466,201010,서울특별시,영등포구,2,102,25,44,0.6,0.014,0.04,0.005
1467,201010,서울특별시,영등포구,3,579,25,44,0.6,0.014,0.04,0.005
1468,201010,서울특별시,영등포구,4,447,25,44,0.6,0.014,0.04,0.005
1469,201010,서울특별시,영등포구,5,357,25,44,0.6,0.014,0.04,0.005
1470,201010,서울특별시,용산구,0,700,28,40,0.4,0.014,0.036,0.004
1471,201010,서울특별시,용산구,1,491,28,40,0.4,0.014,0.036,0.004
1472,201010,서울특별시,용산구,2,92,28,40,0.4,0.014,0.036,0.004
1473,201010,서울특별시,용산구,3,517,28,40,0.4,0.014,0.036,0.004
1474,201010,서울특별시,용산구,4,426,28,40,0.4,0.014,0.036,0.004
1475,201010,서울특별시,용산구,5,293,28,40,0.4,0.014,0.036,0.004
1476,201010,서울특별시,은평구,0,946,22,36,0.7,0.017,0.028,0.004
1477,201010,서울특별시,은평구,1,817,22,36,0.7,0.017,0.028,0.004
1478,201010,서울특별시,은평구,2,185,22,36,0.7,0.017,0.028,0.004
1479,201010,서울특별시,은평구,3,609,22,36,0.7,0.017,0.028,0.004
1480,201010,서울특별시,은평구,4,470,22,36,0.7,0.017,0.028,0.004
1481,201010,서울특별시,은평구,5,347,22,36,0.7,0.017,0.028,0.004
1482,201010,서울특별시,종로구,0,543,24,44,0.4,0.015,0.036,0.006
1483,201010,서울특별시,종로구,1,378,24,44,0.4,0.015,0.036,0.006
1484,201010,서울특별시,종로구,2,61,24,44,0.4,0.015,0.036,0.006
1485,201010,서울특별시,종로구,3,322,24,44,0.4,0.015,0.036,0.006
1486,201010,서울특별시,종로구,4,257,24,44,0.4,0.015,0.036,0.006
1487,201010,서울특별시,종로구,5,206,24,44,0.4,0.015,0.036,0.006
1488,201010,서울특별시,중구,0,883,23,40,0.6,0.013,0.031,0.004
1489,201010,서울특별시,중구,1,540,23,40,0.6,0.013,0.031,0.004
1490,201010,서울특별시,중구,2,117,23,40,0.6,0.013,0.031,0.004
1491,201010,서울특별시,중구,3,391,23,40,0.6,0.013,0.031,0.004
1492,201010,서울특별시,중구,4,354,23,40,0.6,0.013,0.031,0.004
1493,201010,서울특별시,중구,5,277,23,40,0.6,0.013,0.031,0.004
1494,201010,서울특별시,중랑구,0,811,22,41,0.4,0.016,0.022,0.004
1495,201010,서울특별시,중랑구,1,566,22,41,0.4,0.016,0.022,0.004
1496,201010,서울특별시,중랑구,2,117,22,41,0.4,0.016,0.022,0.004
1497,201010,서울특별시,중랑구,3,456,22,41,0.4,0.016,0.022,0.004
1498,201010,서울특별시,중랑구,4,396,22,41,0.4,0.016,0.022,0.004
1499,201010,서울특별시,중랑구,5,291,22,41,0.4,0.016,0.022,0.004
1500,201011,서울특별시,강남구,0,821,21,78,0.6,0.008,0.047,0.006
1501,201011,서울특별시,강남구,1,487,21,78,0.6,0.008,0.047,0.006
1502,201011,서울특별시,강남구,2,139,21,78,0.6,0.008,0.047,0.006
1503,201011,서울특별시,강남구,3,622,21,78,0.6,0.008,0.047,0.006
1504,201011,서울특별시,강남구,4,605,21,78,0.6,0.008,0.047,0.006
1505,201011,서울특별시,강남구,5,547,21,78,0.6,0.008,0.047,0.006
1506,201011,서울특별시,강동구,0,1274,20,66,0.7,0.013,0.031,0.006
1507,201011,서울특별시,강동구,1,883,20,66,0.7,0.013,0.031,0.006
1508,201011,서울특별시,강동구,2,230,20,66,0.7,0.013,0.031,0.006
1509,201011,서울특별시,강동구,3,642,20,66,0.7,0.013,0.031,0.006
1510,201011,서울특별시,강동구,4,448,20,66,0.7,0.013,0.031,0.006
1511,201011,서울특별시,강동구,5,320,20,66,0.7,0.013,0.031,0.006
1512,201011,서울특별시,강북구,0,888,22,57,0.7,0.013,0.042,0.005
1513,201011,서울특별시,강북구,1,484,22,57,0.7,0.013,0.042,0.005
1514,201011,서울특별시,강북구,2,124,22,57,0.7,0.013,0.042,0.005
1515,201011,서울특별시,강북구,3,561,22,57,0.7,0.013,0.042,0.005
1516,201011,서울특별시,강북구,4,448,22,57,0.7,0.013,0.042,0.005
1517,201011,서울특별시,강북구,5,322,22,57,0.7,0.013,0.042,0.005
1518,201011,서울특별시,강서구,0,162,23,63,0.7,0.011,0.046,0.007
1519,201011,서울특별시,강서구,1,119,23,63,0.7,0.011,0.046,0.007
1520,201011,서울특별시,강서구,2,31,23,63,0.7,0.011,0.046,0.007
1521,201011,서울특별시,강서구,3,171,23,63,0.7,0.011,0.046,0.007
1522,201011,서울특별시,강서구,4,186,23,63,0.7,0.011,0.046,0.007
1523,201011,서울특별시,강서구,5,165,23,63,0.7,0.011,0.046,0.007
1524,201011,서울특별시,관악구,0,741,26,80,0.8,0.013,0.039,0.005
1525,201011,서울특별시,관악구,1,431,26,80,0.8,0.013,0.039,0.005
1526,201011,서울특별시,관악구,2,120,26,80,0.8,0.013,0.039,0.005
1527,201011,서울특별시,관악구,3,494,26,80,0.8,0.013,0.039,0.005
1528,201011,서울특별시,관악구,4,434,26,80,0.8,0.013,0.039,0.005
1529,201011,서울특별시,관악구,5,379,26,80,0.8,0.013,0.039,0.005
1530,201011,서울특별시,광진구,0,1196,19,71,0.7,0.014,0.034,0.005
1531,201011,서울특별시,광진구,1,796,19,71,0.7,0.014,0.034,0.005
1532,201011,서울특별시,광진구,2,224,19,71,0.7,0.014,0.034,0.005
1533,201011,서울특별시,광진구,3,648,19,71,0.7,0.014,0.034,0.005
1534,201011,서울특별시,광진구,4,560,19,71,0.7,0.014,0.034,0.005
1535,201011,서울특별시,광진구,5,351,19,71,0.7,0.014,0.034,0.005
1536,201011,서울특별시,구로구,0,307,22,75,0.7,0.013,0.039,0.004
1537,201011,서울특별시,구로구,1,171,22,75,0.7,0.013,0.039,0.004
1538,201011,서울특별시,구로구,2,44,22,75,0.7,0.013,0.039,0.004
1539,201011,서울특별시,구로구,3,133,22,75,0.7,0.013,0.039,0.004
1540,201011,서울특별시,구로구,4,91,22,75,0.7,0.013,0.039,0.004
1541,201011,서울특별시,구로구,5,84,22,75,0.7,0.013,0.039,0.004
1542,201011,서울특별시,금천구,0,503,25,62,0.7,0.013,0.043,0.007
1543,201011,서울특별시,금천구,1,296,25,62,0.7,0.013,0.043,0.007
1544,201011,서울특별시,금천구,2,78,25,62,0.7,0.013,0.043,0.007
1545,201011,서울특별시,금천구,3,270,25,62,0.7,0.013,0.043,0.007
1546,201011,서울특별시,금천구,4,211,25,62,0.7,0.013,0.043,0.007
1547,201011,서울특별시,금천구,5,216,25,62,0.7,0.013,0.043,0.007
1548,201011,서울특별시,노원구,0,764,21,55,0.6,0.014,0.039,0.005
1549,201011,서울특별시,노원구,1,490,21,55,0.6,0.014,0.039,0.005
1550,201011,서울특별시,노원구,2,109,21,55,0.6,0.014,0.039,0.005
1551,201011,서울특별시,노원구,3,544,21,55,0.6,0.014,0.039,0.005
1552,201011,서울특별시,노원구,4,469,21,55,0.6,0.014,0.039,0.005
1553,201011,서울특별시,노원구,5,373,21,55,0.6,0.014,0.039,0.005
1554,201011,서울특별시,도봉구,0,736,18,67,0.7,0.017,0.031,0.005
1555,201011,서울특별시,도봉구,1,474,18,67,0.7,0.017,0.031,0.005
1556,201011,서울특별시,도봉구,2,84,18,67,0.7,0.017,0.031,0.005
1557,201011,서울특별시,도봉구,3,503,18,67,0.7,0.017,0.031,0.005
1558,201011,서울특별시,도봉구,4,418,18,67,0.7,0.017,0.031,0.005
1559,201011,서울특별시,도봉구,5,270,18,67,0.7,0.017,0.031,0.005
1560,201011,서울특별시,동대문구,0,1123,22,76,0.7,0.007,0.042,0.006
1561,201011,서울특별시,동대문구,1,656,22,76,0.7,0.007,0.042,0.006
1562,201011,서울특별시,동대문구,2,177,22,76,0.7,0.007,0.042,0.006
1563,201011,서울특별시,동대문구,3,680,22,76,0.7,0.007,0.042,0.006
1564,201011,서울특별시,동대문구,4,730,22,76,0.7,0.007,0.042,0.006
1565,201011,서울특별시,동대문구,5,503,22,76,0.7,0.007,0.042,0.006
1566,201011,서울특별시,동작구,0,792,23,66,0.6,0.015,0.04,0.006
1567,201011,서울특별시,동작구,1,485,23,66,0.6,0.015,0.04,0.006
1568,201011,서울특별시,동작구,2,114,23,66,0.6,0.015,0.04,0.006
1569,201011,서울특별시,동작구,3,474,23,66,0.6,0.015,0.04,0.006
1570,201011,서울특별시,동작구,4,442,23,66,0.6,0.015,0.04,0.006
1571,201011,서울특별시,동작구,5,278,23,66,0.6,0.015,0.04,0.006
1572,201011,서울특별시,마포구,0,1215,26,77,0.7,0.01,0.039,0.004
1573,201011,서울특별시,마포구,1,843,26,77,0.7,0.01,0.039,0.004
1574,201011,서울특별시,마포구,2,219,26,77,0.7,0.01,0.039,0.004
1575,201011,서울특별시,마포구,3,714,26,77,0.7,0.01,0.039,0.004
1576,201011,서울특별시,마포구,4,851,26,77,0.7,0.01,0.039,0.004
1577,201011,서울특별시,마포구,5,488,26,77,0.7,0.01,0.039,0.004
1578,201011,서울특별시,서대문구,0,1291,20,85,0.5,0.013,0.046,0.004
1579,201011,서울특별시,서대문구,1,904,20,85,0.5,0.013,0.046,0.004
1580,201011,서울특별시,서대문구,2,209,20,85,0.5,0.013,0.046,0.004
1581,201011,서울특별시,서대문구,3,730,20,85,0.5,0.013,0.046,0.004
1582,201011,서울특별시,서대문구,4,469,20,85,0.5,0.013,0.046,0.004
1583,201011,서울특별시,서대문구,5,293,20,85,0.5,0.013,0.046,0.004
1584,201011,서울특별시,서초구,0,1091,21,74,0.6,0.012,0.039,0.005
1585,201011,서울특별시,서초구,1,554,21,74,0.6,0.012,0.039,0.005
1586,201011,서울특별시,서초구,2,153,21,74,0.6,0.012,0.039,0.005
1587,201011,서울특별시,서초구,3,620,21,74,0.6,0.012,0.039,0.005
1588,201011,서울특별시,서초구,4,597,21,74,0.6,0.012,0.039,0.005
1589,201011,서울특별시,서초구,5,373,21,74,0.6,0.012,0.039,0.005
1590,201011,서울특별시,성동구,0,921,19,73,0.5,0.011,0.033,0.004
1591,201011,서울특별시,성동구,1,657,19,73,0.5,0.011,0.033,0.004
1592,201011,서울특별시,성동구,2,215,19,73,0.5,0.011,0.033,0.004
1593,201011,서울특별시,성동구,3,564,19,73,0.5,0.011,0.033,0.004
1594,201011,서울특별시,성동구,4,430,19,73,0.5,0.011,0.033,0.004
1595,201011,서울특별시,성동구,5,364,19,73,0.5,0.011,0.033,0.004
1596,201011,서울특별시,성북구,0,808,19,64,0.9,0.011,0.039,0.004
1597,201011,서울특별시,성북구,1,474,19,64,0.9,0.011,0.039,0.004
1598,201011,서울특별시,성북구,2,144,19,64,0.9,0.011,0.039,0.004
1599,201011,서울특별시,성북구,3,382,19,64,0.9,0.011,0.039,0.004
1600,201011,서울특별시,성북구,4,228,19,64,0.9,0.011,0.039,0.004
1601,201011,서울특별시,성북구,5,161,19,64,0.9,0.011,0.039,0.004
1602,201011,서울특별시,송파구,0,740,19,74,0.8,0.014,0.036,0.006
1603,201011,서울특별시,송파구,1,441,19,74,0.8,0.014,0.036,0.006
1604,201011,서울특별시,송파구,2,139,19,74,0.8,0.014,0.036,0.006
1605,201011,서울특별시,송파구,3,410,19,74,0.8,0.014,0.036,0.006
1606,201011,서울특별시,송파구,4,365,19,74,0.8,0.014,0.036,0.006
1607,201011,서울특별시,송파구,5,279,19,74,0.8,0.014,0.036,0.006
1608,201011,서울특별시,양천구,0,538,25,67,0.6,0.013,0.031,0.007
1609,201011,서울특별시,양천구,1,347,25,67,0.6,0.013,0.031,0.007
1610,201011,서울특별시,양천구,2,129,25,67,0.6,0.013,0.031,0.007
1611,201011,서울특별시,양천구,3,424,25,67,0.6,0.013,0.031,0.007
1612,201011,서울특별시,양천구,4,514,25,67,0.6,0.013,0.031,0.007
1613,201011,서울특별시,양천구,5,340,25,67,0.6,0.013,0.031,0.007
1614,201011,서울특별시,영등포구,0,726,22,76,0.7,0.013,0.038,0.007
1615,201011,서울특별시,영등포구,1,500,22,76,0.7,0.013,0.038,0.007
1616,201011,서울특별시,영등포구,2,109,22,76,0.7,0.013,0.038,0.007
1617,201011,서울특별시,영등포구,3,399,22,76,0.7,0.013,0.038,0.007
1618,201011,서울특별시,영등포구,4,323,22,76,0.7,0.013,0.038,0.007
1619,201011,서울특별시,영등포구,5,258,22,76,0.7,0.013,0.038,0.007
1620,201011,서울특별시,용산구,0,764,24,72,0.7,0.012,0.04,0.005
1621,201011,서울특별시,용산구,1,518,24,72,0.7,0.012,0.04,0.005
1622,201011,서울특별시,용산구,2,170,24,72,0.7,0.012,0.04,0.005
1623,201011,서울특별시,용산구,3,665,24,72,0.7,0.012,0.04,0.005
1624,201011,서울특별시,용산구,4,600,24,72,0.7,0.012,0.04,0.005
1625,201011,서울특별시,용산구,5,469,24,72,0.7,0.012,0.04,0.005
1626,201011,서울특별시,은평구,0,752,19,68,0.7,0.015,0.032,0.005
1627,201011,서울특별시,은평구,1,485,19,68,0.7,0.015,0.032,0.005
1628,201011,서울특별시,은평구,2,178,19,68,0.7,0.015,0.032,0.005
1629,201011,서울특별시,은평구,3,605,19,68,0.7,0.015,0.032,0.005
1630,201011,서울특별시,은평구,4,460,19,68,0.7,0.015,0.032,0.005
1631,201011,서울특별시,은평구,5,274,19,68,0.7,0.015,0.032,0.005
1632,201011,서울특별시,종로구,0,1491,21,75,0.5,0.018,0.04,0.008
1633,201011,서울특별시,종로구,1,949,21,75,0.5,0.018,0.04,0.008
1634,201011,서울특별시,종로구,2,259,21,75,0.5,0.018,0.04,0.008
1635,201011,서울특별시,종로구,3,865,21,75,0.5,0.018,0.04,0.008
1636,201011,서울특별시,종로구,4,650,21,75,0.5,0.018,0.04,0.008
1637,201011,서울특별시,종로구,5,510,21,75,0.5,0.018,0.04,0.008
1638,201011,서울특별시,중구,0,984,18,70,0.9,0.011,0.03,0.006
1639,201011,서울특별시,중구,1,729,18,70,0.9,0.011,0.03,0.006
1640,201011,서울특별시,중구,2,262,18,70,0.9,0.011,0.03,0.006
1641,201011,서울특별시,중구,3,727,18,70,0.9,0.011,0.03,0.006
1642,201011,서울특별시,중구,4,782,18,70,0.9,0.011,0.03,0.006
1643,201011,서울특별시,중구,5,519,18,70,0.9,0.011,0.03,0.006
1644,201011,서울특별시,중랑구,0,756,19,75,0.5,0.013,0.028,0.005
1645,201011,서울특별시,중랑구,1,395,19,75,0.5,0.013,0.028,0.005
1646,201011,서울특별시,중랑구,2,108,19,75,0.5,0.013,0.028,0.005
1647,201011,서울특별시,중랑구,3,437,19,75,0.5,0.013,0.028,0.005
1648,201011,서울특별시,중랑구,4,503,19,75,0.5,0.013,0.028,0.005
1649,201011,서울특별시,중랑구,5,306,19,75,0.5,0.013,0.028,0.005
1650,201012,서울특별시,강남구,0,933,26,68,0.6,0.006,0.044,0.006
1651,201012,서울특별시,강남구,1,614,26,68,0.6,0.006,0.044,0.006
1652,201012,서울특별시,강남구,2,254,26,68,0.6,0.006,0.044,0.006
1653,201012,서울특별시,강남구,3,961,26,68,0.6,0.006,0.044,0.006
1654,201012,서울특별시,강남구,4,1044,26,68,0.6,0.006,0.044,0.006
1655,201012,서울특별시,강남구,5,487,26,68,0.6,0.006,0.044,0.006
1656,201012,서울특별시,강동구,0,763,25,58,0.7,0.01,0.029,0.007
1657,201012,서울특별시,강동구,1,481,25,58,0.7,0.01,0.029,0.007
1658,201012,서울특별시,강동구,2,120,25,58,0.7,0.01,0.029,0.007
1659,201012,서울특별시,강동구,3,338,25,58,0.7,0.01,0.029,0.007
1660,201012,서울특별시,강동구,4,372,25,58,0.7,0.01,0.029,0.007
1661,201012,서울특별시,강동구,5,197,25,58,0.7,0.01,0.029,0.007
1662,201012,서울특별시,강북구,0,283,29,50,0.7,0.011,0.037,0.006
1663,201012,서울특별시,강북구,1,145,29,50,0.7,0.011,0.037,0.006
1664,201012,서울특별시,강북구,2,28,29,50,0.7,0.011,0.037,0.006
1665,201012,서울특별시,강북구,3,119,29,50,0.7,0.011,0.037,0.006
1666,201012,서울특별시,강북구,4,128,29,50,0.7,0.011,0.037,0.006
1667,201012,서울특별시,강북구,5,78,29,50,0.7,0.011,0.037,0.006
1668,201012,서울특별시,강서구,0,599,27,64,0.6,0.009,0.038,0.008
1669,201012,서울특별시,강서구,1,415,27,64,0.6,0.009,0.038,0.008
1670,201012,서울특별시,강서구,2,117,27,64,0.6,0.009,0.038,0.008
1671,201012,서울특별시,강서구,3,507,27,64,0.6,0.009,0.038,0.008
1672,201012,서울특별시,강서구,4,454,27,64,0.6,0.009,0.038,0.008
1673,201012,서울특별시,강서구,5,256,27,64,0.6,0.009,0.038,0.008
1674,201012,서울특별시,관악구,0,858,32,71,0.8,0.009,0.038,0.005
1675,201012,서울특별시,관악구,1,609,32,71,0.8,0.009,0.038,0.005
1676,201012,서울특별시,관악구,2,149,32,71,0.8,0.009,0.038,0.005
1677,201012,서울특별시,관악구,3,609,32,71,0.8,0.009,0.038,0.005
1678,201012,서울특별시,관악구,4,527,32,71,0.8,0.009,0.038,0.005
1679,201012,서울특별시,관악구,5,471,32,71,0.8,0.009,0.038,0.005
1680,201012,서울특별시,광진구,0,1038,33,63,0.8,0.011,0.032,0.005
1681,201012,서울특별시,광진구,1,836,33,63,0.8,0.011,0.032,0.005
1682,201012,서울특별시,광진구,2,235,33,63,0.8,0.011,0.032,0.005
1683,201012,서울특별시,광진구,3,796,33,63,0.8,0.011,0.032,0.005
1684,201012,서울특별시,광진구,4,676,33,63,0.8,0.011,0.032,0.005
1685,201012,서울특별시,광진구,5,334,33,63,0.8,0.011,0.032,0.005
1686,201012,서울특별시,구로구,0,1118,27,65,0.8,0.01,0.038,0.005
1687,201012,서울특별시,구로구,1,854,27,65,0.8,0.01,0.038,0.005
1688,201012,서울특별시,구로구,2,159,27,65,0.8,0.01,0.038,0.005
1689,201012,서울특별시,구로구,3,596,27,65,0.8,0.01,0.038,0.005
1690,201012,서울특별시,구로구,4,657,27,65,0.8,0.01,0.038,0.005
1691,201012,서울특별시,구로구,5,369,27,65,0.8,0.01,0.038,0.005
1692,201012,서울특별시,금천구,0,1356,34,51,0.7,0.01,0.041,0.008
1693,201012,서울특별시,금천구,1,1015,34,51,0.7,0.01,0.041,0.008
1694,201012,서울특별시,금천구,2,360,34,51,0.7,0.01,0.041,0.008
1695,201012,서울특별시,금천구,3,1026,34,51,0.7,0.01,0.041,0.008
1696,201012,서울특별시,금천구,4,953,34,51,0.7,0.01,0.041,0.008
1697,201012,서울특별시,금천구,5,568,34,51,0.7,0.01,0.041,0.008
1698,201012,서울특별시,노원구,0,661,32,45,0.7,0.012,0.036,0.006
1699,201012,서울특별시,노원구,1,568,32,45,0.7,0.012,0.036,0.006
1700,201012,서울특별시,노원구,2,116,32,45,0.7,0.012,0.036,0.006
1701,201012,서울특별시,노원구,3,408,32,45,0.7,0.012,0.036,0.006
1702,201012,서울특별시,노원구,4,431,32,45,0.7,0.012,0.036,0.006
1703,201012,서울특별시,노원구,5,291,32,45,0.7,0.012,0.036,0.006
1704,201012,서울특별시,도봉구,0,470,25,62,0.7,0.015,0.027,0.006
1705,201012,서울특별시,도봉구,1,298,25,62,0.7,0.015,0.027,0.006
1706,201012,서울특별시,도봉구,2,69,25,62,0.7,0.015,0.027,0.006
1707,201012,서울특별시,도봉구,3,291,25,62,0.7,0.015,0.027,0.006
1708,201012,서울특별시,도봉구,4,314,25,62,0.7,0.015,0.027,0.006
1709,201012,서울특별시,도봉구,5,227,25,62,0.7,0.015,0.027,0.006
1710,201012,서울특별시,동대문구,0,1080,26,68,1.0,0.005,0.038,0.007
1711,201012,서울특별시,동대문구,1,789,26,68,1.0,0.005,0.038,0.007
1712,201012,서울특별시,동대문구,2,331,26,68,1.0,0.005,0.038,0.007
1713,201012,서울특별시,동대문구,3,1104,26,68,1.0,0.005,0.038,0.007
1714,201012,서울특별시,동대문구,4,1050,26,68,1.0,0.005,0.038,0.007
1715,201012,서울특별시,동대문구,5,518,26,68,1.0,0.005,0.038,0.007
1716,201012,서울특별시,동작구,0,749,27,61,0.7,0.009,0.046,0.006
1717,201012,서울특별시,동작구,1,619,27,61,0.7,0.009,0.046,0.006
1718,201012,서울특별시,동작구,2,353,27,61,0.7,0.009,0.046,0.006
1719,201012,서울특별시,동작구,3,941,27,61,0.7,0.009,0.046,0.006
1720,201012,서울특별시,동작구,4,837,27,61,0.7,0.009,0.046,0.006
1721,201012,서울특별시,동작구,5,519,27,61,0.7,0.009,0.046,0.006
1722,201012,서울특별시,마포구,0,915,34,71,0.8,0.006,0.038,0.005
1723,201012,서울특별시,마포구,1,567,34,71,0.8,0.006,0.038,0.005
1724,201012,서울특별시,마포구,2,141,34,71,0.8,0.006,0.038,0.005
1725,201012,서울특별시,마포구,3,667,34,71,0.8,0.006,0.038,0.005
1726,201012,서울특별시,마포구,4,783,34,71,0.8,0.006,0.038,0.005
1727,201012,서울특별시,마포구,5,453,34,71,0.8,0.006,0.038,0.005
1728,201012,서울특별시,서대문구,0,705,26,57,0.6,0.012,0.043,0.004
1729,201012,서울특별시,서대문구,1,435,26,57,0.6,0.012,0.043,0.004
1730,201012,서울특별시,서대문구,2,152,26,57,0.6,0.012,0.043,0.004
1731,201012,서울특별시,서대문구,3,632,26,57,0.6,0.012,0.043,0.004
1732,201012,서울특별시,서대문구,4,590,26,57,0.6,0.012,0.043,0.004
