요양개시년월,주소(시도),주소(시군구),연령군,진료에피소드 건수
201009,서울특별시,종로구,0,1813
201009,서울특별시,종로구,1,2475
201009,서울특별시,종로구,2,2523
201009,서울특별시,종로구,3,8247
201009,서울특별시,종로구,4,4342
201009,서울특별시,종로구,5,1647
201009,서울특별시,중구,0,2287
201009,서울특별시,중구,1,3446
201009,서울특별시,중구,2,2719
201009,서울특별시,중구,3,9861
201009,서울특별시,중구,4,4410
201009,서울특별시,중구,5,2096
201009,서울특별시,중랑구,0,1242
201009,서울특별시,중랑구,1,2009
201009,서울특별시,중랑구,2,1980
201009,서울특별시,중랑구,3,6328
201009,서울특별시,중랑구,4,3085
201009,서울특별시,중랑구,5,1458
201010,서울특별시,강남구,0,2280
201010,서울특별시,강남구,1,3517
201010,서울특별시,강남구,2,2924
201010,서울특별시,강남구,3,10459
201010,서울특별시,강남구,4,5473
201010,서울특별시,강남구,5,2182
201010,서울특별시,강동구,0,1242
201010,서울특별시,강동구,1,1462
201010,서울특별시,강동구,2,1194
201010,서울특별시,강동구,3,5401
201010,서울특별시,강동구,4,2669
201010,서울특별시,강동구,5,1555
201010,서울특별시,강북구,0,1497
201010,서울특별시,강북구,1,1801
201010,서울특별시,강북구,2,1498
201010,서울특별시,강북구,3,7215
201010,서울특별시,강북구,4,3308
201010,서울특별시,강북구,5,1484
201010,서울특별시,강서구,0,999
201010,서울특별시,강서구,1,1136
201010,서울특별시,강서구,2,821
201010,서울특별시,강서구,3,5090
201010,서울특별시,강서구,4,2391
201010,서울특별시,강서구,5,1133
201010,서울특별시,관악구,0,874
201010,서울특별시,관악구,1,1073
201010,서울특별시,관악구,2,674
201010,서울특별시,관악구,3,3482
201010,서울특별시,관악구,4,1878
201010,서울특별시,관악구,5,891
201010,서울특별시,광진구,0,712
201010,서울특별시,광진구,1,790
201010,서울특별시,광진구,2,733
201010,서울특별시,광진구,3,3800
201010,서울특별시,광진구,4,2132
201010,서울특별시,광진구,5,774
201010,서울특별시,구로구,0,1154
201010,서울특별시,구로구,1,1359
201010,서울특별시,구로구,2,1223
201010,서울특별시,구로구,3,6117
201010,서울특별시,구로구,4,2834
201010,서울특별시,구로구,5,1099
201010,서울특별시,금천구,0,1181
201010,서울특별시,금천구,1,1306
201010,서울특별시,금천구,2,1007
201010,서울특별시,금천구,3,5638
201010,서울특별시,금천구,4,2964
201010,서울특별시,금천구,5,1346
201010,서울특별시,노원구,0,2977
201010,서울특별시,노원구,1,3684
201010,서울특별시,노원구,2,2540
201010,서울특별시,노원구,3,12179
201010,서울특별시,노원구,4,5840
201010,서울특별시,노원구,5,1983
201010,서울특별시,도봉구,0,1853
201010,서울특별시,도봉구,1,2358
201010,서울특별시,도봉구,2,2391
201010,서울특별시,도봉구,3,9975
201010,서울특별시,도봉구,4,4895
201010,서울특별시,도봉구,5,1965
201010,서울특별시,동대문구,0,1451
201010,서울특별시,동대문구,1,1777
201010,서울특별시,동대문구,2,1185
201010,서울특별시,동대문구,3,6841
201010,서울특별시,동대문구,4,3361
201010,서울특별시,동대문구,5,1438
201010,서울특별시,동작구,0,2320
201010,서울특별시,동작구,1,2756
201010,서울특별시,동작구,2,1731
201010,서울특별시,동작구,3,8893
201010,서울특별시,동작구,4,4443
201010,서울특별시,동작구,5,2207
201010,서울특별시,마포구,0,155
201010,서울특별시,마포구,1,170
201010,서울특별시,마포구,2,89
201010,서울특별시,마포구,3,848
201010,서울특별시,마포구,4,521
201010,서울특별시,마포구,5,288
201010,서울특별시,서대문구,0,387
201010,서울특별시,서대문구,1,599
201010,서울특별시,서대문구,2,555
201010,서울특별시,서대문구,3,2321
201010,서울특별시,서대문구,4,1332
201010,서울특별시,서대문구,5,756
201010,서울특별시,서초구,0,1227
201010,서울특별시,서초구,1,1838
201010,서울특별시,서초구,2,1535
201010,서울특별시,서초구,3,5739
201010,서울특별시,서초구,4,3231
201010,서울특별시,서초구,5,1433
201010,서울특별시,성동구,0,2246
201010,서울특별시,성동구,1,2015
201010,서울특별시,성동구,2,1290
201010,서울특별시,성동구,3,7248
201010,서울특별시,성동구,4,3807
201010,서울특별시,성동구,5,1553
201010,서울특별시,성북구,0,1786
201010,서울특별시,성북구,1,2097
201010,서울특별시,성북구,2,1735
201010,서울특별시,성북구,3,10295
201010,서울특별시,성북구,4,4766
201010,서울특별시,성북구,5,2277
201010,서울특별시,송파구,0,1961
201010,서울특별시,송파구,1,2255
201010,서울특별시,송파구,2,1695
201010,서울특별시,송파구,3,7725
201010,서울특별시,송파구,4,4104
201010,서울특별시,송파구,5,1948
201010,서울특별시,양천구,0,767
201010,서울특별시,양천구,1,898
201010,서울특별시,양천구,2,700
201010,서울특별시,양천구,3,3875
201010,서울특별시,양천구,4,1877
201010,서울특별시,양천구,5,1023
201010,서울특별시,영등포구,0,1878
201010,서울특별시,영등포구,1,1999
201010,서울특별시,영등포구,2,1597
201010,서울특별시,영등포구,3,7073
201010,서울특별시,영등포구,4,4164
201010,서울특별시,영등포구,5,1652
201010,서울특별시,용산구,0,2561
201010,서울특별시,용산구,1,3098
201010,서울특별시,용산구,2,2057
201010,서울특별시,용산구,3,10293
201010,서울특별시,용산구,4,5255
201010,서울특별시,용산구,5,1947
201010,서울특별시,은평구,0,1701
201010,서울특별시,은평구,1,2297
201010,서울특별시,은평구,2,1836
201010,서울특별시,은평구,3,8472
201010,서울특별시,은평구,4,4667
201010,서울특별시,은평구,5,1468
201010,서울특별시,종로구,0,1201
201010,서울특별시,종로구,1,1456
201010,서울특별시,종로구,2,1070
201010,서울특별시,종로구,3,6545
201010,서울특별시,종로구,4,2826
201010,서울특별시,종로구,5,1398
201010,서울특별시,중구,0,1754
201010,서울특별시,중구,1,2642
201010,서울특별시,중구,2,2451
201010,서울특별시,중구,3,8426
201010,서울특별시,중구,4,4513
201010,서울특별시,중구,5,1566
201010,서울특별시,중랑구,0,1403
201010,서울특별시,중랑구,1,1715
201010,서울특별시,중랑구,2,1258
201010,서울특별시,중랑구,3,7369
201010,서울특별시,중랑구,4,3702
201010,서울특별시,중랑구,5,1770
201011,서울특별시,강남구,0,590
201011,서울특별시,강남구,1,589
201011,서울특별시,강남구,2,665
201011,서울특별시,강남구,3,2821
201011,서울특별시,강남구,4,1870
201011,서울특별시,강남구,5,675
201011,서울특별시,강동구,0,1156
201011,서울특별시,강동구,1,1329
201011,서울특별시,강동구,2,1292
201011,서울특별시,강동구,3,5983
201011,서울특별시,강동구,4,3270
201011,서울특별시,강동구,5,1573
201011,서울특별시,강북구,0,1049
201011,서울특별시,강북구,1,1066
201011,서울특별시,강북구,2,910
201011,서울특별시,강북구,3,3862
201011,서울특별시,강북구,4,2144
201011,서울특별시,강북구,5,1015
201011,서울특별시,강서구,0,1978
201011,서울특별시,강서구,1,2960
201011,서울특별시,강서구,2,3241
201011,서울특별시,강서구,3,8810
201011,서울특별시,강서구,4,4979
201011,서울특별시,강서구,5,2012
201011,서울특별시,관악구,0,2097
201011,서울특별시,관악구,1,2467
201011,서울특별시,관악구,2,2188
201011,서울특별시,관악구,3,8035
201011,서울특별시,관악구,4,4525
201011,서울특별시,관악구,5,1612
201011,서울특별시,광진구,0,1454
201011,서울특별시,광진구,1,1894
201011,서울특별시,광진구,2,2113
201011,서울특별시,광진구,3,6836
201011,서울특별시,광진구,4,4272
201011,서울특별시,광진구,5,1435
201011,서울특별시,구로구,0,1618
201011,서울특별시,구로구,1,1718
201011,서울특별시,구로구,2,1606
201011,서울특별시,구로구,3,6118
201011,서울특별시,구로구,4,3652
201011,서울특별시,구로구,5,1857
201011,서울특별시,금천구,0,1040
201011,서울특별시,금천구,1,1241
201011,서울특별시,금천구,2,1145
201011,서울특별시,금천구,3,4312
201011,서울특별시,금천구,4,2522
201011,서울특별시,금천구,5,1387
201011,서울특별시,노원구,0,1045
201011,서울특별시,노원구,1,1093
201011,서울특별시,노원구,2,1097
201011,서울특별시,노원구,3,4551
201011,서울특별시,노원구,4,2752
201011,서울특별시,노원구,5,1276
201011,서울특별시,도봉구,0,1061
201011,서울특별시,도봉구,1,1071
201011,서울특별시,도봉구,2,1189
201011,서울특별시,도봉구,3,4980
201011,서울특별시,도봉구,4,2674
201011,서울특별시,도봉구,5,990
201011,서울특별시,동대문구,0,341
201011,서울특별시,동대문구,1,567
201011,서울특별시,동대문구,2,621
201011,서울특별시,동대문구,3,1941
201011,서울특별시,동대문구,4,1202
201011,서울특별시,동대문구,5,634
201011,서울특별시,동작구,0,1320
201011,서울특별시,동작구,1,2078
201011,서울특별시,동작구,2,2623
201011,서울특별시,동작구,3,6546
201011,서울특별시,동작구,4,3979
201011,서울특별시,동작구,5,1301
201011,서울특별시,마포구,0,722
201011,서울특별시,마포구,1,763
201011,서울특별시,마포구,2,771
201011,서울특별시,마포구,3,2744
201011,서울특별시,마포구,4,1744
201011,서울특별시,마포구,5,850
201011,서울특별시,서대문구,0,1865
201011,서울특별시,서대문구,1,2203
201011,서울특별시,서대문구,2,1860
201011,서울특별시,서대문구,3,7204
201011,서울특별시,서대문구,4,4061
201011,서울특별시,서대문구,5,1982
201011,서울특별시,서초구,0,1753
201011,서울특별시,서초구,1,1623
201011,서울특별시,서초구,2,1338
201011,서울특별시,서초구,3,5602
201011,서울특별시,서초구,4,3339
201011,서울특별시,서초구,5,1301
201011,서울특별시,성동구,0,2442
201011,서울특별시,성동구,1,3083
201011,서울특별시,성동구,2,2766
201011,서울특별시,성동구,3,9597
201011,서울특별시,성동구,4,5376
201011,서울특별시,성동구,5,1768
201011,서울특별시,성북구,0,638
201011,서울특별시,성북구,1,750
201011,서울특별시,성북구,2,646
201011,서울특별시,성북구,3,3126
201011,서울특별시,성북구,4,1760
201011,서울특별시,성북구,5,971
201011,서울특별시,송파구,0,1289
201011,서울특별시,송파구,1,1388
201011,서울특별시,송파구,2,1169
201011,서울특별시,송파구,3,5514
201011,서울특별시,송파구,4,3069
201011,서울특별시,송파구,5,1381
201011,서울특별시,양천구,0,988
201011,서울특별시,양천구,1,1561
201011,서울특별시,양천구,2,1766
201011,서울특별시,양천구,3,4654
201011,서울특별시,양천구,4,2906
201011,서울특별시,양천구,5,1219
201011,서울특별시,영등포구,0,1149
201011,서울특별시,영등포구,1,1207
201011,서울특별시,영등포구,2,973
201011,서울특별시,영등포구,3,5115
201011,서울특별시,영등포구,4,2418
201011,서울특별시,영등포구,5,1274
201011,서울특별시,용산구,0,1631
201011,서울특별시,용산구,1,2110
201011,서울특별시,용산구,2,2795
201011,서울특별시,용산구,3,8288
201011,서울특별시,용산구,4,4410
201011,서울특별시,용산구,5,1436
201011,서울특별시,은평구,0,1527
201011,서울특별시,은평구,1,1597
201011,서울특별시,은평구,2,1701
201011,서울특별시,은평구,3,5912
201011,서울특별시,은평구,4,3786
201011,서울특별시,은평구,5,1600
201011,서울특별시,종로구,0,1420
201011,서울특별시,종로구,1,1636
201011,서울특별시,종로구,2,1637
201011,서울특별시,종로구,3,8164
201011,서울특별시,종로구,4,4257
201011,서울특별시,종로구,5,1958
201011,서울특별시,중구,0,1351
201011,서울특별시,중구,1,1587
201011,서울특별시,중구,2,1631
201011,서울특별시,중구,3,5737
201011,서울특별시,중구,4,3057
201011,서울특별시,중구,5,1245
201011,서울특별시,중랑구,0,125
201011,서울특별시,중랑구,1,165
201011,서울특별시,중랑구,2,130
201011,서울특별시,중랑구,3,692
201011,서울특별시,중랑구,4,481
201011,서울특별시,중랑구,5,247
201012,서울특별시,강남구,0,1356
201012,서울특별시,강남구,1,1974
201012,서울특별시,강남구,2,2431
201012,서울특별시,강남구,3,8591
201012,서울특별시,강남구,4,5742
201012,서울특별시,강남구,5,1579
201012,서울특별시,강동구,0,100
201012,서울특별시,강동구,1,144
201012,서울특별시,강동구,2,155
201012,서울특별시,강동구,3,852
201012,서울특별시,강동구,4,570
201012,서울특별시,강동구,5,265
201012,서울특별시,강북구,0,1791
201012,서울특별시,강북구,1,3220
201012,서울특별시,강북구,2,3757
201012,서울특별시,강북구,3,10681
201012,서울특별시,강북구,4,6805
201012,서울특별시,강북구,5,2279
201012,서울특별시,강서구,0,594
201012,서울특별시,강서구,1,718
201012,서울특별시,강서구,2,759
201012,서울특별시,강서구,3,3616
201012,서울특별시,강서구,4,2598
201012,서울특별시,강서구,5,785
201012,서울특별시,관악구,0,1468
201012,서울특별시,관악구,1,2032
201012,서울특별시,관악구,2,3200
201012,서울특별시,관악구,3,10081
201012,서울특별시,관악구,4,5753
201012,서울특별시,관악구,5,1672
201012,서울특별시,광진구,0,1615
201012,서울특별시,광진구,1,1877
201012,서울특별시,광진구,2,1813
201012,서울특별시,광진구,3,7401
201012,서울특별시,광진구,4,5283
201012,서울특별시,광진구,5,1731
201012,서울특별시,구로구,0,1113
201012,서울특별시,구로구,1,1384
201012,서울특별시,구로구,2,1252
201012,서울특별시,구로구,3,6735
201012,서울특별시,구로구,4,3945
201012,서울특별시,구로구,5,1493
201012,서울특별시,금천구,0,1044
201012,서울특별시,금천구,1,1413
201012,서울특별시,금천구,2,1540
201012,서울특별시,금천구,3,7622
201012,서울특별시,금천구,4,4481
201012,서울특별시,금천구,5,1818
201012,서울특별시,노원구,0,1011
201012,서울특별시,노원구,1,1397
201012,서울특별시,노원구,2,1353
201012,서울특별시,노원구,3,5534
201012,서울특별시,노원구,4,3238
201012,서울특별시,노원구,5,1482
201012,서울특별시,도봉구,0,1453
201012,서울특별시,도봉구,1,1783
201012,서울특별시,도봉구,2,1858
201012,서울특별시,도봉구,3,7328
201012,서울특별시,도봉구,4,4631
201012,서울특별시,도봉구,5,1947
201012,서울특별시,동대문구,0,1644
201012,서울특별시,동대문구,1,2289
201012,서울특별시,동대문구,2,1720
201012,서울특별시,동대문구,3,8388
201012,서울특별시,동대문구,4,5262
201012,서울특별시,동대문구,5,2164
201012,서울특별시,동작구,0,1183
201012,서울특별시,동작구,1,1668
201012,서울특별시,동작구,2,1870
201012,서울특별시,동작구,3,7129
201012,서울특별시,동작구,4,4103
201012,서울특별시,동작구,5,1389
201012,서울특별시,마포구,0,1750
201012,서울특별시,마포구,1,2612
201012,서울특별시,마포구,2,2328
201012,서울특별시,마포구,3,9649
201012,서울특별시,마포구,4,5843
201012,서울특별시,마포구,5,1825
201012,서울특별시,서대문구,0,1173
201012,서울특별시,서대문구,1,2100
201012,서울특별시,서대문구,2,2510
201012,서울특별시,서대문구,3,7884
201012,서울특별시,서대문구,4,5098
201012,서울특별시,서대문구,5,1419
201012,서울특별시,서초구,0,2196
201012,서울특별시,서초구,1,3026
201012,서울특별시,서초구,2,3167
201012,서울특별시,서초구,3,11744
201012,서울특별시,서초구,4,6990
201012,서울특별시,서초구,5,1932
201012,서울특별시,성동구,0,890
201012,서울특별시,성동구,1,1071
201012,서울특별시,성동구,2,1136
201012,서울특별시,성동구,3,5714
201012,서울특별시,성동구,4,3529
201012,서울특별시,성동구,5,1427
201012,서울특별시,성북구,0,851
201012,서울특별시,성북구,1,1490
201012,서울특별시,성북구,2,1614
201012,서울특별시,성북구,3,5439
201012,서울특별시,성북구,4,3684
201012,서울특별시,성북구,5,1373
201012,서울특별시,송파구,0,260
201012,서울특별시,송파구,1,521
201012,서울특별시,송파구,2,656
201012,서울특별시,송파구,3,2220
201012,서울특별시,송파구,4,1518
201012,서울특별시,송파구,5,724
201012,서울특별시,양천구,0,1582
201012,서울특별시,양천구,1,1792
201012,서울특별시,양천구,2,1521
201012,서울특별시,양천구,3,6933
201012,서울특별시,양천구,4,4358
201012,서울특별시,양천구,5,1510
201012,서울특별시,영등포구,0,1342
201012,서울특별시,영등포구,1,1832
201012,서울특별시,영등포구,2,1904
201012,서울특별시,영등포구,3,10199
201012,서울특별시,영등포구,4,5679
201012,서울특별시,영등포구,5,2244
201012,서울특별시,용산구,0,877
201012,서울특별시,용산구,1,1138
201012,서울특별시,용산구,2,1346
201012,서울특별시,용산구,3,6125
201012,서울특별시,용산구,4,3439
201012,서울특별시,용산구,5,1166
201012,서울특별시,은평구,0,997
201012,서울특별시,은평구,1,1334
201012,서울특별시,은평구,2,1237
201012,서울특별시,은평구,3,6339
201012,서울특별시,은평구,4,3206
201012,서울특별시,은평구,5,1373
201012,서울특별시,종로구,0,578
201012,서울특별시,종로구,1,789
201012,서울특별시,종로구,2,855
201012,서울특별시,종로구,3,3949
201012,서울특별시,종로구,4,2207
201012,서울특별시,종로구,5,1082
201012,서울특별시,중구,0,828
201012,서울특별시,중구,1,1059
201012,서울특별시,중구,2,957
201012,서울특별시,중구,3,4894
201012,서울특별시,중구,4,2863
201012,서울특별시,중구,5,1168
201012,서울특별시,중랑구,0,636
201012,서울특별시,중랑구,1,850
201012,서울특별시,중랑구,2,740
201012,서울특별시,중랑구,3,3431
201012,서울특별시,중랑구,4,2175
201012,서울특별시,중랑구,5,950
201101,서울특별시,강남구,0,1261
201101,서울특별시,강남구,1,1072
201101,서울특별시,강남구,2,757
201101,서울특별시,강남구,3,5741
201101,서울특별시,강남구,4,4487
201101,서울특별시,강남구,5,1633
201101,서울특별시,강동구,0,594
201101,서울특별시,강동구,1,480
201101,서울특별시,강동구,2,351
201101,서울특별시,강동구,3,2604
201101,서울특별시,강동구,4,1913
201101,서울특별시,강동구,5,922
201101,서울특별시,강북구,0,517
201101,서울특별시,강북구,1,435
201101,서울특별시,강북구,2,353
201101,서울특별시,강북구,3,3028
201101,서울특별시,강북구,4,2472
201101,서울특별시,강북구,5,825
201101,서울특별시,강서구,0,1214
201101,서울특별시,강서구,1,1160
201101,서울특별시,강서구,2,869
201101,서울특별시,강서구,3,6540
201101,서울특별시,강서구,4,4927
201101,서울특별시,강서구,5,1572
201101,서울특별시,관악구,0,795
201101,서울특별시,관악구,1,726
201101,서울특별시,관악구,2,562
201101,서울특별시,관악구,3,4863
201101,서울특별시,관악구,4,2886
201101,서울특별시,관악구,5,1102
201101,서울특별시,광진구,0,892
201101,서울특별시,광진구,1,803
201101,서울특별시,광진구,2,569
201101,서울특별시,광진구,3,5146
201101,서울특별시,광진구,4,2953
201101,서울특별시,광진구,5,1455
201101,서울특별시,구로구,0,251
201101,서울특별시,구로구,1,339
201101,서울특별시,구로구,2,328
201101,서울특별시,구로구,3,1847
201101,서울특별시,구로구,4,1334
201101,서울특별시,구로구,5,686
201101,서울특별시,금천구,0,107
201101,서울특별시,금천구,1,72
201101,서울특별시,금천구,2,90
201101,서울특별시,금천구,3,752
201101,서울특별시,금천구,4,573
201101,서울특별시,금천구,5,281
201101,서울특별시,노원구,0,1130
201101,서울특별시,노원구,1,914
201101,서울특별시,노원구,2,666
201101,서울특별시,노원구,3,6070
201101,서울특별시,노원구,4,3889
201101,서울특별시,노원구,5,1785
201101,서울특별시,도봉구,0,994
201101,서울특별시,도봉구,1,898
201101,서울특별시,도봉구,2,579
201101,서울특별시,도봉구,3,5513
201101,서울특별시,도봉구,4,3782
201101,서울특별시,도봉구,5,1519
201101,서울특별시,동대문구,0,1180
201101,서울특별시,동대문구,1,1330
201101,서울특별시,동대문구,2,1191
201101,서울특별시,동대문구,3,6037
201101,서울특별시,동대문구,4,4469
201101,서울특별시,동대문구,5,1401
201101,서울특별시,동작구,0,773
201101,서울특별시,동작구,1,685
201101,서울특별시,동작구,2,441
201101,서울특별시,동작구,3,3808
201101,서울특별시,동작구,4,2454
201101,서울특별시,동작구,5,1110
201101,서울특별시,마포구,0,1133
201101,서울특별시,마포구,1,1147
201101,서울특별시,마포구,2,1276
201101,서울특별시,마포구,3,7951
201101,서울특별시,마포구,4,4847
201101,서울특별시,마포구,5,1594
201101,서울특별시,서대문구,0,978
201101,서울특별시,서대문구,1,1002
201101,서울특별시,서대문구,2,850
201101,서울특별시,서대문구,3,5550
201101,서울특별시,서대문구,4,3501
201101,서울특별시,서대문구,5,1308
201101,서울특별시,서초구,0,758
201101,서울특별시,서초구,1,719
201101,서울특별시,서초구,2,532
201101,서울특별시,서초구,3,4494
201101,서울특별시,서초구,4,3084
201101,서울특별시,서초구,5,1495
201101,서울특별시,성동구,0,836
201101,서울특별시,성동구,1,894
201101,서울특별시,성동구,2,658
201101,서울특별시,성동구,3,4335
201101,서울특별시,성동구,4,2937
201101,서울특별시,성동구,5,1407
201101,서울특별시,성북구,0,1531
201101,서울특별시,성북구,1,1086
201101,서울특별시,성북구,2,547
201101,서울특별시,성북구,3,5743
201101,서울특별시,성북구,4,4034
201101,서울특별시,성북구,5,1463
201101,서울특별시,송파구,0,1492
201101,서울특별시,송파구,1,1450
201101,서울특별시,송파구,2,845
201101,서울특별시,송파구,3,6904
201101,서울특별시,송파구,4,4531
201101,서울특별시,송파구,5,2256
201101,서울특별시,양천구,0,1932
201101,서울특별시,양천구,1,1841
201101,서울특별시,양천구,2,1296
201101,서울특별시,양천구,3,9200
201101,서울특별시,양천구,4,5897
201101,서울특별시,양천구,5,1955
201101,서울특별시,영등포구,0,478
201101,서울특별시,영등포구,1,514
201101,서울특별시,영등포구,2,348
201101,서울특별시,영등포구,3,3233
201101,서울특별시,영등포구,4,2088
201101,서울특별시,영등포구,5,1129
201101,서울특별시,용산구,0,1234
201101,서울특별시,용산구,1,1150
201101,서울특별시,용산구,2,845
201101,서울특별시,용산구,3,5929
201101,서울특별시,용산구,4,4239
201101,서울특별시,용산구,5,2004
201101,서울특별시,은평구,0,1282
201101,서울특별시,은평구,1,1220
201101,서울특별시,은평구,2,892
201101,서울특별시,은평구,3,8298
201101,서울특별시,은평구,4,4981
201101,서울특별시,은평구,5,2239
201101,서울특별시,종로구,0,811
201101,서울특별시,종로구,1,946
201101,서울특별시,종로구,2,702
201101,서울특별시,종로구,3,4242
201101,서울특별시,종로구,4,3237
201101,서울특별시,종로구,5,1331
201101,서울특별시,중구,0,1454
201101,서울특별시,중구,1,1830
201101,서울특별시,중구,2,1555
201101,서울특별시,중구,3,8032
201101,서울특별시,중구,4,5656
201101,서울특별시,중구,5,2209
201101,서울특별시,중랑구,0,1671
201101,서울특별시,중랑구,1,1564
201101,서울특별시,중랑구,2,1058
201101,서울특별시,중랑구,3,7801
201101,서울특별시,중랑구,4,5493
201101,서울특별시,중랑구,5,1887
201102,서울특별시,강남구,0,975
201102,서울특별시,강남구,1,990
201102,서울특별시,강남구,2,574
201102,서울특별시,강남구,3,4182
201102,서울특별시,강남구,4,2288
201102,서울특별시,강남구,5,1240
201102,서울특별시,강동구,0,1876
201102,서울특별시,강동구,1,2172
201102,서울특별시,강동구,2,1298
201102,서울특별시,강동구,3,6370
201102,서울특별시,강동구,4,4246
201102,서울특별시,강동구,5,1644
201102,서울특별시,강북구,0,1359
201102,서울특별시,강북구,1,1431
201102,서울특별시,강북구,2,1037
201102,서울특별시,강북구,3,5185
201102,서울특별시,강북구,4,3652
201102,서울특별시,강북구,5,1353
201102,서울특별시,강서구,0,1354
201102,서울특별시,강서구,1,1475
201102,서울특별시,강서구,2,920
201102,서울특별시,강서구,3,4670
201102,서울특별시,강서구,4,3567
201102,서울특별시,강서구,5,1467
201102,서울특별시,관악구,0,1467
201102,서울특별시,관악구,1,1464
201102,서울특별시,관악구,2,818
201102,서울특별시,관악구,3,4860
201102,서울특별시,관악구,4,3316
201102,서울특별시,관악구,5,1725
201102,서울특별시,광진구,0,1303
201102,서울특별시,광진구,1,1474
201102,서울특별시,광진구,2,986
201102,서울특별시,광진구,3,6562
201102,서울특별시,광진구,4,3876
201102,서울특별시,광진구,5,1869
201102,서울특별시,구로구,0,1658
201102,서울특별시,구로구,1,1833
201102,서울특별시,구로구,2,1035
201102,서울특별시,구로구,3,5796
201102,서울특별시,구로구,4,3664
201102,서울특별시,구로구,5,1805
201102,서울특별시,금천구,0,709
201102,서울특별시,금천구,1,688
201102,서울특별시,금천구,2,438
201102,서울특별시,금천구,3,2243
201102,서울특별시,금천구,4,1619
201102,서울특별시,금천구,5,786
201102,서울특별시,노원구,0,106
201102,서울특별시,노원구,1,104
201102,서울특별시,노원구,2,79
201102,서울특별시,노원구,3,602
201102,서울특별시,노원구,4,418
201102,서울특별시,노원구,5,228
201102,서울특별시,도봉구,0,290
201102,서울특별시,도봉구,1,440
201102,서울특별시,도봉구,2,311
201102,서울특별시,도봉구,3,1460
201102,서울특별시,도봉구,4,1091
201102,서울특별시,도봉구,5,590
201102,서울특별시,동대문구,0,1122
201102,서울특별시,동대문구,1,1308
201102,서울특별시,동대문구,2,930
201102,서울특별시,동대문구,3,4489
201102,서울특별시,동대문구,4,2714
201102,서울특별시,동대문구,5,1122
201102,서울특별시,동작구,0,1707
201102,서울특별시,동작구,1,2620
201102,서울특별시,동작구,2,1838
201102,서울특별시,동작구,3,6795
201102,서울특별시,동작구,4,4490
201102,서울특별시,동작구,5,1847
201102,서울특별시,마포구,0,928
201102,서울특별시,마포구,1,933
201102,서울특별시,마포구,2,674
201102,서울특별시,마포구,3,3805
201102,서울특별시,마포구,4,2398
201102,서울특별시,마포구,5,940
201102,서울특별시,서대문구,0,911
201102,서울특별시,서대문구,1,887
201102,서울특별시,서대문구,2,478
201102,서울특별시,서대문구,3,3206
201102,서울특별시,서대문구,4,1965
201102,서울특별시,서대문구,5,1050
201102,서울특별시,서초구,0,955
201102,서울특별시,서초구,1,1041
201102,서울특별시,서초구,2,692
201102,서울특별시,서초구,3,3547
201102,서울특별시,서초구,4,2439
201102,서울특별시,서초구,5,1335
201102,서울특별시,성동구,0,1148
201102,서울특별시,성동구,1,1199
201102,서울특별시,성동구,2,763
201102,서울특별시,성동구,3,4943
201102,서울특별시,성동구,4,3038
201102,서울특별시,성동구,5,1522
201102,서울특별시,성북구,0,2141
201102,서울특별시,성북구,1,2510
201102,서울특별시,성북구,2,1546
201102,서울특별시,성북구,3,7430
201102,서울특별시,성북구,4,4607
201102,서울특별시,성북구,5,1632
201102,서울특별시,송파구,0,1247
201102,서울특별시,송파구,1,1853
201102,서울특별시,송파구,2,1371
201102,서울특별시,송파구,3,5026
201102,서울특별시,송파구,4,3576
201102,서울특별시,송파구,5,1298
201102,서울특별시,양천구,0,847
201102,서울특별시,양천구,1,903
201102,서울특별시,양천구,2,560
201102,서울특별시,양천구,3,3637
201102,서울특별시,양천구,4,2546
201102,서울특별시,양천구,5,1193
201102,서울특별시,영등포구,0,864
201102,서울특별시,영등포구,1,1352
201102,서울특별시,영등포구,2,866
201102,서울특별시,영등포구,3,3442
201102,서울특별시,영등포구,4,2535
201102,서울특별시,영등포구,5,1110
201102,서울특별시,용산구,0,1230
201102,서울특별시,용산구,1,1172
201102,서울특별시,용산구,2,653
201102,서울특별시,용산구,3,4537
201102,서울특별시,용산구,4,2844
201102,서울특별시,용산구,5,1312
201102,서울특별시,은평구,0,549
201102,서울특별시,은평구,1,573
201102,서울특별시,은평구,2,414
201102,서울특별시,은평구,3,2532
201102,서울특별시,은평구,4,1733
201102,서울특별시,은평구,5,976
201102,서울특별시,종로구,0,1651
201102,서울특별시,종로구,1,1317
201102,서울특별시,종로구,2,742
201102,서울특별시,종로구,3,4620
201102,서울특별시,종로구,4,3098
201102,서울특별시,종로구,5,1339
201102,서울특별시,중구,0,515
201102,서울특별시,중구,1,526
201102,서울특별시,중구,2,361
201102,서울특별시,중구,3,2261
201102,서울특별시,중구,4,1714
201102,서울특별시,중구,5,644
201102,서울특별시,중랑구,0,1320
201102,서울특별시,중랑구,1,1480
201102,서울특별시,중랑구,2,1474
201102,서울특별시,중랑구,3,6508
201102,서울특별시,중랑구,4,3770
201102,서울특별시,중랑구,5,1405
201103,서울특별시,강남구,0,1964
201103,서울특별시,강남구,1,1893
201103,서울특별시,강남구,2,2004
201103,서울특별시,강남구,3,8905
201103,서울특별시,강남구,4,4900
201103,서울특별시,강남구,5,2380
201103,서울특별시,강동구,0,1916
201103,서울특별시,강동구,1,2161
201103,서울특별시,강동구,2,3025
201103,서울특별시,강동구,3,9032
